Liga,Tahun,position,team,matches,wins,draws,loses,scored,missed,xGA,xpts
Ligue_1,2018,6,Montpellier,38,15,14,9,53,42,"4,125,642,200,000,000","560,964"
Ligue_1,2018,7,Nice,38,15,11,12,30,35,"49,732,516,000,000,000","48,158,400,000,000,000"
Ligue_1,2018,8,Reims,38,13,16,9,39,42,"4,228,275,399,999,990","4,821,990,000,000,000"
Ligue_1,2018,9,Nimes,38,15,8,15,57,58,"55,471,937","498,976"
Ligue_1,2018,10,Rennes,38,13,13,12,55,52,"46,194,150,000,000,000","59,932,300,000,000,000"
Ligue_1,2018,11,Strasbourg,38,11,16,11,58,48,"485,063,415","46,480,699,999,999,900"
Ligue_1,2018,12,Nantes,38,13,9,16,48,48,"47,296,807","546,208"
Ligue_1,2018,13,Angers,38,10,16,12,44,49,"4,630,528,199,999,990","532,052"
Ligue_1,2018,14,Bordeaux,38,10,11,17,34,42,"52,186,512","41,366,899,999,999,900"
Ligue_1,2018,15,Toulouse,38,8,14,16,35,57,"56,420,711,000,000,000","439,835"
Ligue_1,2018,16,Amiens,38,9,11,18,31,52,"46,755,320,999,999,900","423,446"
Ligue_1,2018,17,Monaco,38,8,12,18,38,57,"4,876,286,300,000,000","51,266,800,000,000,000"
Ligue_1,2018,18,Dijon,38,9,7,22,31,60,"5,761,286,199,999,990","374,682"
Ligue_1,2018,19,Caen,38,7,12,19,29,54,"61,086,346","3,023,909,999,999,990"
Ligue_1,2018,20,Guingamp,38,5,12,21,28,68,"549,361,567","44,119,299,999,999,900"
Ligue_1,2019,1,Paris Saint Germain,27,22,2,3,75,24,"22,434,996,000,000,000","6,567,940,000,000,000"
Ligue_1,2019,2,Marseille,28,16,8,4,41,29,"32,046,407","4,173,190,000,000,000"
Ligue_1,2019,3,Rennes,28,15,5,8,38,24,"28,150,286,000,000,000","41,176,100,000,000,000"
Ligue_1,2019,4,Lille,28,15,4,9,35,27,"30,169,216,000,000,000","4,711,880,000,000,000"
Ligue_1,2019,5,Nice,28,11,8,9,41,38,"4,269,219,799,999,990","3,561,959,999,999,990"
Ligue_1,2019,6,Reims,28,10,11,7,26,21,"26,467,583","404,213"
Ligue_1,2019,7,Montpellier,28,11,7,10,35,34,"32,258,608","40,055"
Ligue_1,2019,8,Monaco,28,11,7,10,44,44,"4,105,654","4,246,609,999,999,990"
Ligue_1,2019,9,Lyon,28,11,7,10,42,27,"24,727,822","463,375"
Ligue_1,2019,10,Angers,28,11,6,11,28,33,"28,148,132","3,748,950,000,000,000"
Ligue_1,2019,11,Strasbourg,27,11,5,11,32,32,"3,346,142,570,000,000","377,368"
Ligue_1,2019,12,Nantes,28,11,4,13,28,31,"30,262,707","359,084"
Ligue_1,2019,13,Bordeaux,28,9,10,9,40,34,"35,199,265,999,999,900","3,705,780,000,000,000"
Ligue_1,2019,14,Metz,28,8,10,10,27,35,"3,653,768,300,000,000","290,386"
Ligue_1,2019,15,Brest,28,8,10,10,34,37,"4,410,606,399,999,990","30,644,199,999,999,900"
Ligue_1,2019,16,Dijon,28,7,9,12,27,37,"39,300,382","3,118,699,999,999,990"
Ligue_1,2019,17,Saint-Etienne,28,8,6,14,29,45,"37,725,643","3,267,549,999,999,990"
Ligue_1,2019,18,Nimes,28,7,6,15,29,44,"404,734","326,876"
Ligue_1,2019,19,Amiens,28,4,11,13,31,50,"38,426,209","328,361"
Ligue_1,2019,20,Toulouse,28,3,4,21,22,58,"48,275,034","28,007,300,000,000,000"
RFPL,2014,1,Zenit St. Petersburg,30,20,7,3,58,17,"16,838,673,800,000,000","6,384,480,000,000,000"
RFPL,2014,2,CSKA Moscow,30,19,3,8,67,27,"28,801,403,999,999,900","54,564,400,000,000,000"
RFPL,2014,3,FC Krasnodar,30,17,9,4,52,27,"2,849,260,799,999,990","510,937"
RFPL,2014,4,Dinamo Moscow,30,14,8,8,53,36,"38,761,823","438,898"
RFPL,2014,5,Rubin Kazan,30,13,9,8,39,33,"25,433,678,999,999,900","531,648"
RFPL,2014,6,Spartak Moscow,30,12,8,10,42,42,"3,309,729,699,999,990","47,743,900,000,000,000"
RFPL,2014,7,Lokomotiv Moscow,30,11,10,9,31,25,"28,673,942,999,999,900","435,557"
RFPL,2014,8,Mordovya,30,11,5,14,22,43,"44,489,191,999,999,900","2,844,779,999,999,990"
RFPL,2014,9,FK Akhmat,30,10,7,13,30,30,"27,650,280,999,999,900","39,007,999,999,999,900"
RFPL,2014,10,Kuban Krasnodar,30,8,12,10,32,36,"317,529,088","4,393,749,999,999,990"
RFPL,2014,11,Amkar,30,8,8,14,25,42,"34,152,591","3,357,889,999,999,990"
RFPL,2014,12,FC Ufa,30,7,10,13,26,39,"4,327,294,499,999,990","26,505,200,000,000,000"
RFPL,2014,13,Ural,30,9,3,18,31,44,"4,426,907,700,000,000","318,017"
RFPL,2014,14,FC Rostov,30,7,8,15,27,51,"4,147,785,910,000,000","363,876"
RFPL,2014,15,Torpedo Moscow,30,6,11,13,28,45,"4,181,640,300,000,000","32,966,300,000,000,000"
RFPL,2014,16,Arsenal Tula,30,7,4,19,20,46,"4,773,374,899,999,990","26,644"
RFPL,2015,1,CSKA Moscow,30,20,5,5,51,25,"2,526,395,138","58,346,500,000,000,000"
RFPL,2015,2,FC Rostov,30,19,6,5,41,20,"27,333,496,799,999,900","472,366"
RFPL,2015,3,Zenit St. Petersburg,30,17,8,5,61,32,"24,268,732,999,999,900","63,500,699,999,999,900"
RFPL,2015,4,FC Krasnodar,30,16,8,6,54,25,"26,457,126","5,191,389,999,999,990"
RFPL,2015,5,Spartak Moscow,30,15,5,10,48,39,"3,590,379,900,000,000","49,968,900,000,000,000"
RFPL,2015,6,Lokomotiv Moscow,30,14,8,8,43,33,"27,063,265,999,999,900","4,899,860,000,000,000"
RFPL,2015,7,FK Akhmat,30,11,11,8,35,30,"30,914,519,999,999,900","4,004,260,000,000,000"
RFPL,2015,8,Ural,30,10,9,11,39,46,"38,234,635,999,999,900","3,716,409,999,999,990"
RFPL,2015,9,Krylya Sovetov Samara,30,9,8,13,19,31,"34,928,397","359,602"
RFPL,2015,10,Rubin Kazan,30,9,6,15,33,39,"47,250,958","35,561,699,999,999,900"
RFPL,2015,11,Amkar,30,7,10,13,22,33,"3,691,793,499,999,990","30,838,999,999,999,900"
RFPL,2015,12,FC Ufa,30,6,9,15,25,44,"43,960,418","25,071,499,999,999,900"
RFPL,2015,13,Anzhi Makhachkala,30,6,8,16,28,50,"37,590,900,999,999,900","3,421,770,000,000,000"
RFPL,2015,14,Kuban Krasnodar,30,5,11,14,34,44,"50,077,473,999,999,900","26,719,799,999,999,900"
RFPL,2015,15,Dinamo Moscow,30,5,10,15,25,47,"37,060,449,999,999,900","351,961"
RFPL,2015,16,Mordovya,30,4,12,14,30,50,"38,890,153","35,488,599,999,999,900"
RFPL,2016,1,Spartak Moscow,30,22,3,5,46,27,"303,129,325","450,015"
RFPL,2016,2,CSKA Moscow,30,18,8,4,47,15,"19,619,784,999,999,900","543,233"
RFPL,2016,3,Zenit St. Petersburg,30,18,7,5,50,19,"21,840,285,999,999,900","57,727,199,999,999,900"
RFPL,2016,4,FC Krasnodar,30,12,13,5,40,22,"21,455,822,499,999,900","4,797,059,999,999,990"
RFPL,2016,5,FC Rostov,30,13,9,8,36,18,"21,022,239,299,999,900","4,295,869,999,999,990"
RFPL,2016,6,FK Akhmat,30,14,6,10,38,35,"24,070,961,099,999,900","45,247,900,000,000,000"
RFPL,2016,7,FC Ufa,30,12,7,11,22,25,"26,380,037","376,608"
RFPL,2016,8,Lokomotiv Moscow,30,10,12,8,39,27,"20,305,827,800,000,000","496,995"
RFPL,2016,9,Rubin Kazan,30,10,8,12,30,34,"32,359,671,000,000,000","3,949,669,999,999,990"
RFPL,2016,10,Amkar,30,8,11,11,25,29,"22,952,559,999,999,900","36,783,699,999,999,900"
RFPL,2016,11,Anzhi Makhachkala,30,7,9,14,24,38,"32,414,381,000,000,000","331,809"
RFPL,2016,12,Ural,30,8,6,16,24,44,"37,064,935","26,795,399,999,999,900"
RFPL,2016,13,FC Orenburg,30,7,9,14,25,36,"26,182,377,900,000,000","38,508,100,000,000,000"
RFPL,2016,14,Krylya Sovetov Samara,30,6,10,14,31,39,"3,290,443,499,999,990","402,704"
RFPL,2016,15,Arsenal Tula,30,7,7,16,18,40,"35,448,741","31,160,800,000,000,000"
RFPL,2016,16,Tom Tomsk,30,3,5,22,17,64,"47,506,144","185,162"
RFPL,2017,1,Lokomotiv Moscow,30,18,6,6,41,21,"23,289,256","50,786,900,000,000,000"
RFPL,2017,2,CSKA Moscow,30,17,7,6,49,23,"26,553,496,500,000,000","536,637"
RFPL,2017,3,Spartak Moscow,30,16,8,6,51,32,"261,633,661","57,222,899,999,999,900"
RFPL,2017,4,FC Krasnodar,30,16,6,8,46,30,"29,783,917","47,031,299,999,999,900"
RFPL,2017,5,Zenit St. Petersburg,30,14,11,5,46,21,"19,802,434","5,736,580,000,000,000"
RFPL,2017,6,FC Ufa,30,11,10,9,34,30,"3,525,943,900,000,000","352,667"
RFPL,2017,7,Arsenal Tula,30,12,6,12,35,41,"37,600,148,999,999,900","3,787,869,999,999,990"
RFPL,2017,8,Dinamo Moscow,30,10,10,10,29,30,"30,308,101,999,999,900","41,407,399,999,999,900"
RFPL,2017,9,FK Akhmat,30,10,9,11,30,34,"30,280,425","4,331,230,000,000,000"
RFPL,2017,10,Rubin Kazan,30,9,11,10,32,25,"24,739,504,099,999,900","42,131,299,999,999,900"
RFPL,2017,11,FC Rostov,30,9,10,11,27,28,"27,763,105","408,673"
RFPL,2017,12,Ural,30,8,13,9,31,32,"36,227,627,999,999,900","343,124"
RFPL,2017,13,Amkar,30,9,8,13,20,30,"32,432,396","335,743"
RFPL,2017,14,Anzhi Makhachkala,30,6,6,18,31,55,"39,252,174","30,640,099,999,999,900"
RFPL,2017,15,Tosno,30,6,6,18,23,54,"38,772,352,000,000,000","30,587,699,999,999,900"
RFPL,2017,16,SKA-Khabarovsk,30,2,7,21,16,55,"55,725,229","179,077"
RFPL,2018,1,Zenit St. Petersburg,30,20,4,6,57,29,"27,269,833,000,000,000","564,712"
RFPL,2018,2,Lokomotiv Moscow,30,16,8,6,45,28,"30,119,536,999,999,900","505,806"
RFPL,2018,3,FC Krasnodar,30,16,8,6,55,23,"291,326,028","548,627"
RFPL,2018,4,CSKA Moscow,30,14,9,7,46,23,"25,912,319,999,999,900","53,622,899,999,999,900"
RFPL,2018,5,Spartak Moscow,30,14,7,9,36,31,"34,105,827,700,000,000","44,047,999,999,999,900"
RFPL,2018,6,Arsenal Tula,30,12,10,8,40,33,"36,338,112","378,151"
RFPL,2018,7,FC Orenburg,30,12,7,11,39,34,"349,395,626","38,647,099,999,999,900"
RFPL,2018,8,FK Akhmat,30,11,9,10,28,30,"28,472,574,000,000,000","3,793,209,999,999,990"
RFPL,2018,9,FC Rostov,30,10,11,9,25,23,"24,675,264,200,000,000","437,124"
RFPL,2018,10,Ural,30,10,8,12,33,45,"44,672,687,499,999,900","32,011,199,999,999,900"
RFPL,2018,11,Rubin Kazan,30,7,15,8,24,30,"30,627,439","389,681"
RFPL,2018,12,Dinamo Moscow,30,6,15,9,28,28,"25,745,535","46,724,000,000,000,000"
RFPL,2018,13,Krylya Sovetov Samara,30,8,4,18,25,46,"4,313,540,500,000,000","31,824,200,000,000,000"
RFPL,2018,14,FC Ufa,30,5,11,14,24,34,"30,926,339,600,000,000","352,001"
RFPL,2018,15,Anzhi Makhachkala,30,5,6,19,13,50,"49,482,044","211,804"
RFPL,2018,16,FC Yenisey Krasnoyarsk,30,4,8,18,24,55,"4,550,238","31,854,800,000,000,000"
RFPL,2019,1,Zenit St. Petersburg,30,22,6,2,65,18,"25,011,284,000,000,000","6,375,219,999,999,990"
RFPL,2019,2,Lokomotiv Moscow,30,16,9,5,41,29,"30,901,806","520,032"
RFPL,2019,3,FC Krasnodar,30,14,10,6,49,30,"33,582,133","48,826,100,000,000,000"
RFPL,2019,4,CSKA Moscow,30,14,8,8,43,29,"335,888,183","4,580,739,999,999,990"
RFPL,2019,5,FC Rostov,30,12,9,9,45,50,"45,478,675","416,821"
RFPL,2019,6,Dinamo Moscow,30,11,8,11,27,30,"32,820,803","46,032,399,999,999,900"
RFPL,2019,7,Spartak Moscow,30,11,6,13,35,33,"3,475,016,959,999,990","4,630,680,000,000,000"
RFPL,2019,8,FC Ufa,30,8,14,8,22,24,"3,574,179,900,000,000","32,833,600,000,000,000"
RFPL,2019,9,Arsenal Tula,30,11,5,14,37,41,"4,046,678,099,999,990","353,299"
RFPL,2019,10,Rubin Kazan,30,8,11,11,18,28,"43,454,631,700,000,000","328,157"
RFPL,2019,11,Ural,30,9,8,13,36,53,"49,420,263,000,000,000","31,777,900,000,000,000"
RFPL,2019,12,PFC Sochi,30,8,9,13,40,39,"38,850,259","386,587"
RFPL,2019,13,FK Akhmat,30,7,10,13,27,46,"4,062,619,600,000,000","365,424"
RFPL,2019,14,Krylya Sovetov Samara,30,8,7,15,33,40,"4,298,069,300,000,000","363,363"
RFPL,2019,15,FC Tambov,30,9,4,17,37,41,"39,747,938","292,413"
RFPL,2019,16,FC Orenburg,30,7,6,17,28,52,"37,169,797","3,923,640,000,000,000"
